address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
492891,"Al Warqa'a A 2","United Arab Emirates",poi,Dubai,25.205865,55.410431,http://tour-pedia.org/api/getPlaceDetails?id=492891,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492891
492892,"Al Warqa'a C 2","United Arab Emirates",poi,Dubai,25.200803,55.407064,http://tour-pedia.org/api/getPlaceDetails?id=492892,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492892
492893,"Al Warqa'a, Courtyard 1","United Arab Emirates",poi,Dubai,25.194649,55.401951,http://tour-pedia.org/api/getPlaceDetails?id=492893,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492893
492894,"Al Warqa'a D 2","United Arab Emirates",poi,Dubai,25.198055,55.412768,http://tour-pedia.org/api/getPlaceDetails?id=492894,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492894
492895,"Al Warqa'a B 2","United Arab Emirates",poi,Dubai,25.203394,55.406014,http://tour-pedia.org/api/getPlaceDetails?id=492895,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492895
492896,"Al Warqa'a, Mass Supermarket 2","United Arab Emirates",poi,Dubai,25.19368,55.406633,http://tour-pedia.org/api/getPlaceDetails?id=492896,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492896
492897,"Sukainah High School","Dubai - United Arab Emirates",poi,Dubai,25.206464,55.386437,http://tour-pedia.org/api/getPlaceDetails?id=492897,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492897
492898,"Al Warqa'a Our Own High School 1","United Arab Emirates",poi,Dubai,25.191228,55.399637,http://tour-pedia.org/api/getPlaceDetails?id=492898,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492898
492899,"Al Warqa'a Mosque 1","United Arab Emirates",poi,Dubai,25.20449,55.415878,http://tour-pedia.org/api/getPlaceDetails?id=492899,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492899
492900,"Al Warqa'a, Mass Supermarket 1","United Arab Emirates",poi,Dubai,25.193933,55.406584,http://tour-pedia.org/api/getPlaceDetails?id=492900,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492900
492901,"Al Warqa'a, Grand Mosque 2","United Arab Emirates",poi,Dubai,25.19236,55.411018,http://tour-pedia.org/api/getPlaceDetails?id=492901,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492901
492902,"Al Warqa'a E 21","United Arab Emirates",poi,Dubai,25.19508,55.405047,http://tour-pedia.org/api/getPlaceDetails?id=492902,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492902
492903,"Al Warqa'a Our Own High School 2","United Arab Emirates",poi,Dubai,25.191391,55.399717,http://tour-pedia.org/api/getPlaceDetails?id=492903,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492903
492904,"Al Warqa'a, ETISALAT Tower 1","United Arab Emirates",poi,Dubai,25.19522,55.414949,http://tour-pedia.org/api/getPlaceDetails?id=492904,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492904
492905,"Al Warqa'a B 1","United Arab Emirates",poi,Dubai,25.20343,55.406004,http://tour-pedia.org/api/getPlaceDetails?id=492905,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492905
492906,"Al Warqa'a C 1","United Arab Emirates",poi,Dubai,25.200197,55.407858,http://tour-pedia.org/api/getPlaceDetails?id=492906,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492906
492907,"Al Warqa'a A 1","United Arab Emirates",poi,Dubai,25.205929,55.410223,http://tour-pedia.org/api/getPlaceDetails?id=492907,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492907
492908,"Al Warqa'a, ETISALAT Tower 2","United Arab Emirates",poi,Dubai,25.195012,55.415058,http://tour-pedia.org/api/getPlaceDetails?id=492908,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492908
492909,"Al Warqa'a D 1","United Arab Emirates",poi,Dubai,25.197504,55.413482,http://tour-pedia.org/api/getPlaceDetails?id=492909,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492909
492910,"Al Warqa'a, Grand Mosque 1","United Arab Emirates",poi,Dubai,25.192315,55.410591,http://tour-pedia.org/api/getPlaceDetails?id=492910,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492910
492911,"Al Warqa'a, Courtyard 2","United Arab Emirates",poi,Dubai,25.195163,55.402348,http://tour-pedia.org/api/getPlaceDetails?id=492911,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492911
492912,"Al Warqa'a E 1","United Arab Emirates",poi,Dubai,25.195676,55.404482,http://tour-pedia.org/api/getPlaceDetails?id=492912,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492912
492913,"Our Own English High School","Al Warqa 3 - Dubai - United Arab Emirates",poi,Dubai,25.193388,55.426742,http://tour-pedia.org/api/getPlaceDetails?id=492913,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492913
492914,"Al Warqa'a Entrance 1","United Arab Emirates",poi,Dubai,25.204524,55.419311,http://tour-pedia.org/api/getPlaceDetails?id=492914,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492914
492915,Masjid,"Al Warqa 2 - Dubai - United Arab Emirates",poi,Dubai,25.205201,55.416406,http://tour-pedia.org/api/getPlaceDetails?id=492915,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492915
492916,"School of Research Science","Nouakchott Street - Dubai - United Arab Emirates",poi,Dubai,25.200466,55.439344,http://tour-pedia.org/api/getPlaceDetails?id=492916,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492916
492917,"Sharjah American School","Al Warqa 1 - Dubai - United Arab Emirates",poi,Dubai,25.183904,55.403214,http://tour-pedia.org/api/getPlaceDetails?id=492917,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492917
492918,"Rajagiri International School","Al Warqa 1 - Dubai - United Arab Emirates",poi,Dubai,25.18537,55.406628,http://tour-pedia.org/api/getPlaceDetails?id=492918,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492918
492919,"Aster (New Al Shifa)","Russia V-20 - Dubai - United Arab Emirates",poi,Dubai,25.168075,55.403171,http://tour-pedia.org/api/getPlaceDetails?id=492919,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492919
492920,"Dubai chef","Dubai, Mohamed atteya Mossad - United Arab Emirates",poi,Dubai,25.164892,55.408403,http://tour-pedia.org/api/getPlaceDetails?id=492920,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492920
492921,"International City, Dragon Mart 2","United Arab Emirates",poi,Dubai,25.172887,55.413932,http://tour-pedia.org/api/getPlaceDetails?id=492921,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492921
492922,"Triangle Chiller Transport Dubai","England X22 - Dubai - United Arab Emirates",poi,Dubai,25.164313,55.405474,http://tour-pedia.org/api/getPlaceDetails?id=492922,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492922
492923,"Abeer Trasnsports co L.L.C","P.O. BOX:172271, Russia Cluster V15 Shop No. 15, International City, Dubai - UAE - United Arab Emirates",poi,Dubai,25.170727,55.40356,http://tour-pedia.org/api/getPlaceDetails?id=492923,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492923
492924,"Bester Medical & Laboratory Equipment L.L.C","阿拉伯联合酋长国S05-X22,England city,international city",poi,Dubai,25.164892,55.408403,http://tour-pedia.org/api/getPlaceDetails?id=492924,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492924
492925,"Al Warqa'a H 1","United Arab Emirates",poi,Dubai,25.183566,55.414266,http://tour-pedia.org/api/getPlaceDetails?id=492925,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492925
492926,"International City, Post office 1","United Arab Emirates",poi,Dubai,25.17121,55.409288,http://tour-pedia.org/api/getPlaceDetails?id=492926,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492926
492927,"Ras Al Khor,Veg. Mkt. Delmonte Foods 2","United Arab Emirates",poi,Dubai,25.165941,55.381471,http://tour-pedia.org/api/getPlaceDetails?id=492927,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492927
492928,"International City, Russia 1 2","United Arab Emirates",poi,Dubai,25.168986,55.398316,http://tour-pedia.org/api/getPlaceDetails?id=492928,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492928
492929,"International City, Dragon Mart 1","United Arab Emirates",poi,Dubai,25.173212,55.413376,http://tour-pedia.org/api/getPlaceDetails?id=492929,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492929
492930,"I Care Pharmacy","Warsan 1 - Dubai - United Arab Emirates",poi,Dubai,25.172329,55.402475,http://tour-pedia.org/api/getPlaceDetails?id=492930,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492930
492931,"Market Masjid","Ras Al Khor Industrial Area 3 - Dubai - United Arab Emirates",poi,Dubai,25.175308,55.390399,http://tour-pedia.org/api/getPlaceDetails?id=492931,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492931
492932,"International City, Police Station 1","United Arab Emirates",poi,Dubai,25.16427,55.405525,http://tour-pedia.org/api/getPlaceDetails?id=492932,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492932
492933,"Al Warsan 1, Eppco 1","United Arab Emirates",poi,Dubai,25.176787,55.413587,http://tour-pedia.org/api/getPlaceDetails?id=492933,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492933
492934,"Ras Al Khor,Veg. Mkt. 1","United Arab Emirates",poi,Dubai,25.177241,55.386793,http://tour-pedia.org/api/getPlaceDetails?id=492934,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492934
492935,"Al Warqa'a G 1","United Arab Emirates",poi,Dubai,25.183784,55.412054,http://tour-pedia.org/api/getPlaceDetails?id=492935,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492935
492936,"Ras Al Khor,Veg. Mkt. Truck Parking","United Arab Emirates",poi,Dubai,25.168303,55.390678,http://tour-pedia.org/api/getPlaceDetails?id=492936,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492936
492937,"Ras Al Khor, Ducamz - 2 2","United Arab Emirates",poi,Dubai,25.173469,55.383121,http://tour-pedia.org/api/getPlaceDetails?id=492937,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492937
492938,"Al Warqa'a, Al Jazeiry Building 1","United Arab Emirates",poi,Dubai,25.184111,55.408016,http://tour-pedia.org/api/getPlaceDetails?id=492938,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492938
492939,"Al Warqa'a H 2","United Arab Emirates",poi,Dubai,25.183656,55.413899,http://tour-pedia.org/api/getPlaceDetails?id=492939,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492939
492940,"Vegetable Market 2","United Arab Emirates",poi,Dubai,25.164307,55.382998,http://tour-pedia.org/api/getPlaceDetails?id=492940,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492940
492941,"Ras Al Khor,Veg. Mkt. Main Cars Park","United Arab Emirates",poi,Dubai,25.170047,55.38553,http://tour-pedia.org/api/getPlaceDetails?id=492941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492941
492942,"Ras Al Khor,Veg. Mkt. Union Coop.Society 2","United Arab Emirates",poi,Dubai,25.175184,55.385503,http://tour-pedia.org/api/getPlaceDetails?id=492942,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492942
492943,"Al Warqa'a, Al Jazeiry Building 2","United Arab Emirates",poi,Dubai,25.184192,55.407927,http://tour-pedia.org/api/getPlaceDetails?id=492943,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492943
492944,"International City, China 4 2","United Arab Emirates",poi,Dubai,25.164212,55.412875,http://tour-pedia.org/api/getPlaceDetails?id=492944,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492944
492945,"International City, England 2 2","United Arab Emirates",poi,Dubai,25.175104,55.404222,http://tour-pedia.org/api/getPlaceDetails?id=492945,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492945
492946,"International City, Post office 2","United Arab Emirates",poi,Dubai,25.172275,55.410003,http://tour-pedia.org/api/getPlaceDetails?id=492946,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492946
492947,"International City, England 3 2","United Arab Emirates",poi,Dubai,25.174163,55.408368,http://tour-pedia.org/api/getPlaceDetails?id=492947,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492947
492948,"Vegetable Market 1","United Arab Emirates",poi,Dubai,25.164659,55.380995,http://tour-pedia.org/api/getPlaceDetails?id=492948,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492948
492949,UltraPharma,"Prime Residency I - Dubai - United Arab Emirates",poi,Dubai,25.165933,55.397618,http://tour-pedia.org/api/getPlaceDetails?id=492949,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492949
492950,"EPPCO Pump Mosque","Warsan 1 - Dubai - United Arab Emirates",poi,Dubai,25.176393,55.410549,http://tour-pedia.org/api/getPlaceDetails?id=492950,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492950
492951,"Ras Al Khor,Veg. Mkt. Customs Office 2","United Arab Emirates",poi,Dubai,25.169109,55.38302,http://tour-pedia.org/api/getPlaceDetails?id=492951,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492951
492952,"International City, England 1 2","United Arab Emirates",poi,Dubai,25.174383,55.400432,http://tour-pedia.org/api/getPlaceDetails?id=492952,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492952
492953,"Al Wa rqa'a, Sharjah American Int'l School 1","United Arab Emirates",poi,Dubai,25.184989,55.40268,http://tour-pedia.org/api/getPlaceDetails?id=492953,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492953
492954,"Al Wa rqa'a, Sharjah American Int'l School 2","United Arab Emirates",poi,Dubai,25.184917,55.402789,http://tour-pedia.org/api/getPlaceDetails?id=492954,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492954
492955,"International City, China 2 2","United Arab Emirates",poi,Dubai,25.170358,55.415983,http://tour-pedia.org/api/getPlaceDetails?id=492955,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492955
492956,"Ras Al Khor,Veg. Mkt. Union Coop.Society 1","United Arab Emirates",poi,Dubai,25.175418,55.38589,http://tour-pedia.org/api/getPlaceDetails?id=492956,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492956
492957,"Ras Al Khor,Veg. Mkt. 2","United Arab Emirates",poi,Dubai,25.178686,55.387052,http://tour-pedia.org/api/getPlaceDetails?id=492957,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492957
492958,"Al Warqa'a G 2","United Arab Emirates",poi,Dubai,25.183902,55.411251,http://tour-pedia.org/api/getPlaceDetails?id=492958,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492958
492959,"Best Handyman Dubai","England Cluster - Dubai - United Arab Emirates",poi,Dubai,25.174825,55.404122,http://tour-pedia.org/api/getPlaceDetails?id=492959,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492959
492960,"Al Warqa'a J 1","United Arab Emirates",poi,Dubai,25.184815,55.42391,http://tour-pedia.org/api/getPlaceDetails?id=492960,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492960
492961,"Dubai Textile City Main Gate","United Arab Emirates",poi,Dubai,25.167779,55.426258,http://tour-pedia.org/api/getPlaceDetails?id=492961,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492961
492962,"International City, China 3 1","United Arab Emirates",poi,Dubai,25.167388,55.416725,http://tour-pedia.org/api/getPlaceDetails?id=492962,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492962
492963,"International City, China 2 1","United Arab Emirates",poi,Dubai,25.171234,55.416034,http://tour-pedia.org/api/getPlaceDetails?id=492963,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492963
492964,"International City, China 3 2","United Arab Emirates",poi,Dubai,25.166711,55.416953,http://tour-pedia.org/api/getPlaceDetails?id=492964,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492964
492965,"Othman Bin Affan","Al Warqa 3 - Dubai - United Arab Emirates",poi,Dubai,25.180578,55.41682,http://tour-pedia.org/api/getPlaceDetails?id=492965,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492965
492966,"Aisha Bent Rafeh","Al Warqa 4 - Dubai - United Arab Emirates",poi,Dubai,25.181505,55.442011,http://tour-pedia.org/api/getPlaceDetails?id=492966,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492966
492967,"Alia Lootah","Al Warqa 4 - Dubai - United Arab Emirates",poi,Dubai,25.185894,55.438771,http://tour-pedia.org/api/getPlaceDetails?id=492967,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492967
492968,"Al Warsan 2, Labour Quarter 2","United Arab Emirates",poi,Dubai,25.164049,55.429668,http://tour-pedia.org/api/getPlaceDetails?id=492968,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492968
492969,"Al Warqa'a I 1","United Arab Emirates",poi,Dubai,25.183771,55.418254,http://tour-pedia.org/api/getPlaceDetails?id=492969,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492969
492970,"Al Warsan 2, Labour Quarter 1","United Arab Emirates",poi,Dubai,25.164374,55.428676,http://tour-pedia.org/api/getPlaceDetails?id=492970,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492970
492971,"Al Warqa'a I 2","United Arab Emirates",poi,Dubai,25.183826,55.417719,http://tour-pedia.org/api/getPlaceDetails?id=492971,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492971
492972,"Al Warqa'a J 2","United Arab Emirates",poi,Dubai,25.184887,55.423722,http://tour-pedia.org/api/getPlaceDetails?id=492972,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492972
492973,"Latifa School for Girls","Nad Al Sheba 1 - Dubai - United Arab Emirates",poi,Dubai,25.142452,55.327215,http://tour-pedia.org/api/getPlaceDetails?id=492973,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492973
492974,"Gems Modern Academy","Nad Al Sheba 3 - Dubai - United Arab Emirates",poi,Dubai,25.153438,55.376234,http://tour-pedia.org/api/getPlaceDetails?id=492974,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492974
492975,"Rashid Boys School","Nad Al Sheba 1 - Dubai - United Arab Emirates",poi,Dubai,25.148676,55.310893,http://tour-pedia.org/api/getPlaceDetails?id=492975,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492975
492976,"Marina Pharmacy","Dubai - United Arab Emirates",poi,Dubai,25.113969,55.380768,http://tour-pedia.org/api/getPlaceDetails?id=492976,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492976
492977,"Repton Dubai","Nad Al Sheba 3 - Dubai - United Arab Emirates",poi,Dubai,25.14509,55.37869,http://tour-pedia.org/api/getPlaceDetails?id=492977,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492977
492978,"Nad Al Shiba, Road","United Arab Emirates",poi,Dubai,25.159936,55.324059,http://tour-pedia.org/api/getPlaceDetails?id=492978,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492978
492979,"Nad Al Shiba, Intersection","United Arab Emirates",poi,Dubai,25.123843,55.361484,http://tour-pedia.org/api/getPlaceDetails?id=492979,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492979
492980,Mosque,"Dubai - United Arab Emirates",poi,Dubai,25.109121,55.380557,http://tour-pedia.org/api/getPlaceDetails?id=492980,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492980
492981,"Nad Al Shiba, Intersection 1 2","United Arab Emirates",poi,Dubai,25.152308,55.33855,http://tour-pedia.org/api/getPlaceDetails?id=492981,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492981
492982,"Eppco, Muntazah Petrol Station 2","United Arab Emirates",poi,Dubai,25.109279,55.374132,http://tour-pedia.org/api/getPlaceDetails?id=492982,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492982
492983,"Silicon Oasis First Aid Center 2","United Arab Emirates",poi,Dubai,25.116399,55.38054,http://tour-pedia.org/api/getPlaceDetails?id=492983,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492983
492984,"Eppco, Muntazah Petrol Station 1","United Arab Emirates",poi,Dubai,25.111058,55.372219,http://tour-pedia.org/api/getPlaceDetails?id=492984,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492984
492985,"Nad Al Shiba 2, Main Mosque 1","United Arab Emirates",poi,Dubai,25.15842,55.333363,http://tour-pedia.org/api/getPlaceDetails?id=492985,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492985
492986,Helipad,"Dubai - United Arab Emirates",poi,Dubai,25.109484,55.364804,http://tour-pedia.org/api/getPlaceDetails?id=492986,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492986
492987,"Blue Tower 2","United Arab Emirates",poi,Dubai,25.111806,55.375918,http://tour-pedia.org/api/getPlaceDetails?id=492987,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492987
492988,"Nad Al Shiba 2, Main Mosque 2","United Arab Emirates",poi,Dubai,25.158817,55.333442,http://tour-pedia.org/api/getPlaceDetails?id=492988,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492988
492989,"Silicon Oasis RAK Bank Headquarter","United Arab Emirates",poi,Dubai,25.113512,55.375889,http://tour-pedia.org/api/getPlaceDetails?id=492989,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492989
492990,"Blue Tower 1","United Arab Emirates",poi,Dubai,25.112059,55.375957,http://tour-pedia.org/api/getPlaceDetails?id=492990,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492990
492991,"Silicon Oasis Headquarter Terminus","United Arab Emirates",poi,Dubai,25.125815,55.38089,http://tour-pedia.org/api/getPlaceDetails?id=492991,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492991
492992,"Silicon Oasis Headquarter","United Arab Emirates",poi,Dubai,25.124254,55.379492,http://tour-pedia.org/api/getPlaceDetails?id=492992,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492992
492993,"Nad Al Shiba, Intersection 1 1","United Arab Emirates",poi,Dubai,25.152327,55.338213,http://tour-pedia.org/api/getPlaceDetails?id=492993,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492993
492994,"Al masjid Project","Nad Al Sheba 4 - Dubai - United Arab Emirates",poi,Dubai,25.132586,55.36412,http://tour-pedia.org/api/getPlaceDetails?id=492994,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492994
492995,"Silicon Oasis First Aid Center 1","United Arab Emirates",poi,Dubai,25.1163,55.380857,http://tour-pedia.org/api/getPlaceDetails?id=492995,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492995
492996,"Manama Road 2 2","United Arab Emirates",poi,Dubai,25.150979,55.41237,http://tour-pedia.org/api/getPlaceDetails?id=492996,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492996
492997,"International City, Greece","United Arab Emirates",poi,Dubai,25.156065,55.405222,http://tour-pedia.org/api/getPlaceDetails?id=492997,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492997
492998,"ayfret cargo and transport","Warsan 1 - Dubai - United Arab Emirates",poi,Dubai,25.163639,55.414781,http://tour-pedia.org/api/getPlaceDetails?id=492998,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492998
492999,"Golden Gents Salon","france p12, international city, warsan 1 - United Arab Emirates",poi,Dubai,25.161094,55.405898,http://tour-pedia.org/api/getPlaceDetails?id=492999,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492999
493000,"Easy Pharmacy LLC","Warsan 1, Shop #05, Building K-10 Greece Cluster, International City - Dubai - United Arab Emirates",poi,Dubai,25.157412,55.409534,http://tour-pedia.org/api/getPlaceDetails?id=493000,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493000
493001,"Manama Road 4 1","United Arab Emirates",poi,Dubai,25.155326,55.401126,http://tour-pedia.org/api/getPlaceDetails?id=493001,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493001
493002,"International City, Civil Defence1","United Arab Emirates",poi,Dubai,25.159973,55.406306,http://tour-pedia.org/api/getPlaceDetails?id=493002,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493002
493003,"Manama Road 4 2","United Arab Emirates",poi,Dubai,25.154974,55.401334,http://tour-pedia.org/api/getPlaceDetails?id=493003,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493003
493004,"International City, Spain 1 2","United Arab Emirates",poi,Dubai,25.163371,55.396676,http://tour-pedia.org/api/getPlaceDetails?id=493004,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493004
493005,"Manama Road 3","United Arab Emirates",poi,Dubai,25.152787,55.406807,http://tour-pedia.org/api/getPlaceDetails?id=493005,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493005
493006,"International City, Civil Defence2","United Arab Emirates",poi,Dubai,25.160135,55.406603,http://tour-pedia.org/api/getPlaceDetails?id=493006,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493006
493007,"International City, France 2 2","United Arab Emirates",poi,Dubai,25.159923,55.397805,http://tour-pedia.org/api/getPlaceDetails?id=493007,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493007
493008,"International City, China 5 2","United Arab Emirates",poi,Dubai,25.161376,55.415184,http://tour-pedia.org/api/getPlaceDetails?id=493008,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493008
493009,"International City, France 1 1","United Arab Emirates",poi,Dubai,25.158223,55.403289,http://tour-pedia.org/api/getPlaceDetails?id=493009,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493009
493010,"International City, Morocco 2","United Arab Emirates",poi,Dubai,25.163306,55.419669,http://tour-pedia.org/api/getPlaceDetails?id=493010,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493010
493011,"International City, Morocco 1","United Arab Emirates",poi,Dubai,25.163595,55.419679,http://tour-pedia.org/api/getPlaceDetails?id=493011,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493011
493012,"Al Warsan 2, Truck Parking 2","United Arab Emirates",poi,Dubai,25.161357,55.444266,http://tour-pedia.org/api/getPlaceDetails?id=493012,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493012
493013,"Manama Road 7 2","United Arab Emirates",poi,Dubai,25.142893,55.423413,http://tour-pedia.org/api/getPlaceDetails?id=493013,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493013
493014,"International City, Lake Entrance 2","United Arab Emirates",poi,Dubai,25.15879,55.423425,http://tour-pedia.org/api/getPlaceDetails?id=493014,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493014
493015,"Manama Road 7 1","United Arab Emirates",poi,Dubai,25.144221,55.421996,http://tour-pedia.org/api/getPlaceDetails?id=493015,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493015
493016,"Manama Road 6 2","United Arab Emirates",poi,Dubai,25.147273,55.419548,http://tour-pedia.org/api/getPlaceDetails?id=493016,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493016
493017,"Dubai Textile City","United Arab Emirates",poi,Dubai,25.163645,55.425352,http://tour-pedia.org/api/getPlaceDetails?id=493017,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493017
493018,"Manama Road 6 1","United Arab Emirates",poi,Dubai,25.148737,55.417595,http://tour-pedia.org/api/getPlaceDetails?id=493018,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493018
493019,"Awir, Power Station - H 2","United Arab Emirates",poi,Dubai,25.155738,55.42376,http://tour-pedia.org/api/getPlaceDetails?id=493019,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493019
493020,"Awir, Vehicles Testing Center 2","United Arab Emirates",poi,Dubai,25.151336,55.419174,http://tour-pedia.org/api/getPlaceDetails?id=493020,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=493020
